id,shopId,locationId,productId,productName,action,changeBaseQty,oldStockBaseQty,newStockBaseQty,purchaseBillAmount,purchaseBillAmountPaise,calculatedBuyRate,calculatedBuyRatePaise,invoiceNumber,purchasePaymentStatus,purchasePaymentMode,purchasePaidAmount,purchasePaidAmountPaise,purchaseDueAmount,purchaseDueAmountPaise,purchaseDueDate,supplierName,damageLossValue,damageLossValuePaise,billId,clientMovementId,idempotencyKey,sourceDeviceId,sourceType,sourceId,note,createdAt,updatedAt
cms4xobqb6pro2y2hg6z9ano6,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ez200b12y2hmv3r8cqk,Tata Tea Gold 500g,sale,-2,71,69,0,,0,,,paid,,0,,0,,,,0,,cms4xobmq6pr12y2h3rda4j36,sim-2026-05-16-9726-548354:stock:cms4x1ez200b12y2hmv3r8cqk,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9726-548354:stock:cms4x1ez200b12y2hmv3r8cqk,sim-counter-desktop-01,bill,cms4xobmq6pr12y2h3rda4j36,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.334Z
cms4xobpv6prm2y2h0v0fsxri,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1cxg003s2y2h85hmja46,Sugar (loose),sale,-500,39504,39004,0,,0,,,paid,,0,,0,,,,0,,cms4xobmq6pr12y2h3rda4j36,sim-2026-05-16-9726-548354:stock:cms4x1cxg003s2y2h85hmja46,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9726-548354:stock:cms4x1cxg003s2y2h85hmja46,sim-counter-desktop-01,bill,cms4xobmq6pr12y2h3rda4j36,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.334Z
cms4xobpg6prk2y2hgzbd81bj,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fkb00d12y2hx4buamha,Bisleri Water 1L,sale,-2,278,276,0,,0,,,paid,,0,,0,,,,0,,cms4xobmq6pr12y2h3rda4j36,sim-2026-05-16-9726-548354:stock:cms4x1fkb00d12y2hx4buamha,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9726-548354:stock:cms4x1fkb00d12y2hx4buamha,sim-counter-desktop-01,bill,cms4xobmq6pr12y2h3rda4j36,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.334Z
cms4xobp16pri2y2hg35zlft8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1eu000aj2y2htqmn5knf,Maggi Noodles 70g,sale,-1,548,547,0,,0,,,paid,,0,,0,,,,0,,cms4xobmq6pr12y2h3rda4j36,sim-2026-05-16-9726-548354:stock:cms4x1eu000aj2y2htqmn5knf,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9726-548354:stock:cms4x1eu000aj2y2htqmn5knf,sim-counter-desktop-01,bill,cms4xobmq6pr12y2h3rda4j36,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.334Z
cms4xoboq6prg2y2hgwd7oexk,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1idq00mj2y2hhm1bokvw,Reynolds Pen,sale,-1,247,246,0,,0,,,paid,,0,,0,,,,0,,cms4xobmq6pr12y2h3rda4j36,sim-2026-05-16-9726-548354:stock:cms4x1idq00mj2y2hhm1bokvw,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9726-548354:stock:cms4x1idq00mj2y2hhm1bokvw,sim-counter-desktop-01,bill,cms4xobmq6pr12y2h3rda4j36,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.334Z
cms4xoboa6pre2y2hmm5uis7p,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ecc008s2y2hele9j69k,Parle-G Biscuit 100g,sale,-2,476,474,0,,0,,,paid,,0,,0,,,,0,,cms4xobmq6pr12y2h3rda4j36,sim-2026-05-16-9726-548354:stock:cms4x1ecc008s2y2hele9j69k,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9726-548354:stock:cms4x1ecc008s2y2hele9j69k,sim-counter-desktop-01,bill,cms4xobmq6pr12y2h3rda4j36,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.334Z
cms4xobh26pqo2y2hoekjubg0,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hqe00kj2y2hsccjgln7,KitKat 4-finger,sale,-2,249,247,0,,0,,,paid,,0,,0,,,,0,,cms4xobes6pqe2y2harmklu7t,sim-2026-05-16-9725-206824:stock:cms4x1hqe00kj2y2hsccjgln7,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9725-206824:stock:cms4x1hqe00kj2y2hsccjgln7,sim-counter-desktop-01,bill,cms4xobes6pqe2y2harmklu7t,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:22.043Z
cms4xobbc6ppz2y2h9zrzovdi,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1go000h12y2hegskap5q,Parachute Coconut Oil 200ml,sale,-2,44,42,0,,0,,,paid,,0,,0,,,,0,,cms4xob5j6ppk2y2hi6jv97gw,sim-2026-05-16-9724-959161:stock:cms4x1go000h12y2hegskap5q,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9724-959161:stock:cms4x1go000h12y2hegskap5q,sim-counter-desktop-01,bill,cms4xob5j6ppk2y2hi6jv97gw,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.608Z
cms4xobar6ppx2y2hosbdflyy,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gyw00i12y2hd7juy2x2,Nirma Washing Powder 1kg,sale,-1,96,95,0,,0,,,paid,,0,,0,,,,0,,cms4xob5j6ppk2y2hi6jv97gw,sim-2026-05-16-9724-959161:stock:cms4x1gyw00i12y2hd7juy2x2,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9724-959161:stock:cms4x1gyw00i12y2hd7juy2x2,sim-counter-desktop-01,bill,cms4xob5j6ppk2y2hi6jv97gw,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.608Z
cms4xoba26ppv2y2h7nrioyh0,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4xj23y54ec2y2hhjrpxbxh,Whisper Ultra 15 pads,sale,-1,57,56,0,,0,,,paid,,0,,0,,,,0,,cms4xob5j6ppk2y2hi6jv97gw,sim-2026-05-16-9724-959161:stock:cms4xj23y54ec2y2hhjrpxbxh,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9724-959161:stock:cms4xj23y54ec2y2hhjrpxbxh,sim-counter-desktop-01,bill,cms4xob5j6ppk2y2hi6jv97gw,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.608Z
cms4xob8p6ppt2y2hivo9gp3z,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fd200ca2y2h8h84kfa8,Coca-Cola 750ml,sale,-2,213,211,0,,0,,,paid,,0,,0,,,,0,,cms4xob5j6ppk2y2hi6jv97gw,sim-2026-05-16-9724-959161:stock:cms4x1fd200ca2y2h8h84kfa8,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9724-959161:stock:cms4x1fd200ca2y2h8h84kfa8,sim-counter-desktop-01,bill,cms4xob5j6ppk2y2hi6jv97gw,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.608Z
cms4xoawz6pp72y2higgsa6qg,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-1,482,481,0,,0,,,paid,,0,,0,,,,0,,cms4xoaw26pox2y2hty83dh1e,sim-2026-05-16-9723-870632:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-05-16-9723-870632:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-manager-mobile,bill,cms4xoaw26pox2y2hty83dh1e,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.392Z
cms4xoaud6pok2y2htitmhr1x,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1eri00aa2y2ht2lzmklh,Lays Classic Salted 52g,sale,-1,178,177,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1eri00aa2y2ht2lzmklh,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1eri00aa2y2ht2lzmklh,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoau56poi2y2htdt3kljx,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1g4j00f12y2hhkv30uuf,Catch Red Chilli Powder 100g,sale,-1,70,69,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1g4j00f12y2hhkv30uuf,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1g4j00f12y2hhkv30uuf,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoatw6pog2y2hcnvkdrlx,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h4u00ij2y2hgzl42j9o,Vim Liquid 500ml,sale,-1,60,59,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1h4u00ij2y2hgzl42j9o,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1h4u00ij2y2hgzl42j9o,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoatq6poe2y2hfwxy11n9,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h7o00is2y2hx58ov67j,Harpic Toilet Cleaner 500ml,sale,-2,47,45,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1h7o00is2y2hx58ov67j,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1h7o00is2y2hx58ov67j,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoati6poc2y2huyjtv4d9,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e20007s2y2h53t5rl35,Amul Ghee 500ml,sale,-2,38,36,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1e20007s2y2h53t5rl35,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1e20007s2y2h53t5rl35,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoat66poa2y2h055crg96,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1frd00ds2y2h2b4vz0lm,Dhara Mustard Oil 1L,sale,-4,59,55,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1frd00ds2y2h2b4vz0lm,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1frd00ds2y2h2b4vz0lm,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoasv6po82y2h5ihbii5w,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1cpw00312y2hbmgld51c,Moong Dal (loose),sale,-500,12685,12185,0,,0,,,paid,,0,,0,,,,0,,cms4xoas66pnw2y2h64gk0z7w,sim-2026-05-16-9722-558429:stock:cms4x1cpw00312y2hbmgld51c,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9722-558429:stock:cms4x1cpw00312y2hbmgld51c,sim-counter-desktop-01,bill,cms4xoas66pnw2y2h64gk0z7w,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.250Z
cms4xoaqh6pnj2y2hvenpda83,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-3,485,482,0,,0,,,paid,,0,,0,,,,0,,cms4xoapj6pmx2y2hoioxa2g8,sim-2026-05-16-9721-113949:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9721-113949:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-counter-desktop-01,bill,cms4xoapj6pmx2y2hoioxa2g8,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.152Z
cms4xoaqd6pnh2y2hhgz3q46e,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1d2n004a2y2h1t8j5aip,Rava / Sooji (loose),sale,-2000,19973,17973,0,,0,,,paid,,0,,0,,,,0,,cms4xoapj6pmx2y2hoioxa2g8,sim-2026-05-16-9721-113949:stock:cms4x1d2n004a2y2h1t8j5aip,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9721-113949:stock:cms4x1d2n004a2y2h1t8j5aip,sim-counter-desktop-01,bill,cms4xoapj6pmx2y2hoioxa2g8,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.152Z
cms4xoaq96pnf2y2hljr7855g,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hnp00ka2y2h9xjef1u1,5 Star 25g,sale,-2,259,257,0,,0,,,paid,,0,,0,,,,0,,cms4xoapj6pmx2y2hoioxa2g8,sim-2026-05-16-9721-113949:stock:cms4x1hnp00ka2y2h9xjef1u1,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9721-113949:stock:cms4x1hnp00ka2y2h9xjef1u1,sim-counter-desktop-01,bill,cms4xoapj6pmx2y2hoioxa2g8,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.152Z
cms4xoaq56pnd2y2ho0topbga,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h1w00ia2y2hn8ylo9dv,Vim Dishwash Bar 200g,sale,-1,241,240,0,,0,,,paid,,0,,0,,,,0,,cms4xoapj6pmx2y2hoioxa2g8,sim-2026-05-16-9721-113949:stock:cms4x1h1w00ia2y2hn8ylo9dv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9721-113949:stock:cms4x1h1w00ia2y2hn8ylo9dv,sim-counter-desktop-01,bill,cms4xoapj6pmx2y2hoioxa2g8,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.152Z
cms4xoaq16pnb2y2hb7o4sgth,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h7o00is2y2hx58ov67j,Harpic Toilet Cleaner 500ml,sale,-3,50,47,0,,0,,,paid,,0,,0,,,,0,,cms4xoapj6pmx2y2hoioxa2g8,sim-2026-05-16-9721-113949:stock:cms4x1h7o00is2y2hx58ov67j,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9721-113949:stock:cms4x1h7o00is2y2hx58ov67j,sim-counter-desktop-01,bill,cms4xoapj6pmx2y2hoioxa2g8,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:21.152Z
cms4xoam96pmk2y2h26ayqbvf,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e76008a2y2h4jiks6h3,Farm Eggs,sale,-2,357,355,0,,0,,,paid,,0,,0,,,,0,,cms4xoajy6ply2y2h1a0gnqwp,sim-2026-05-16-9720-493401:stock:cms4x1e76008a2y2h4jiks6h3,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9720-493401:stock:cms4x1e76008a2y2h4jiks6h3,sim-counter-desktop-01,bill,cms4xoajy6ply2y2h1a0gnqwp,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.927Z
cms4xoalv6pmi2y2had4buifl,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x3qnn0w722y2h7dmc2r0q,Bingo Mad Angles 66g,sale,-1,192,191,0,,0,,,paid,,0,,0,,,,0,,cms4xoajy6ply2y2h1a0gnqwp,sim-2026-05-16-9720-493401:stock:cms4x3qnn0w722y2h7dmc2r0q,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9720-493401:stock:cms4x3qnn0w722y2h7dmc2r0q,sim-counter-desktop-01,bill,cms4xoajy6ply2y2h1a0gnqwp,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.927Z
cms4xoaln6pmg2y2h9hdnyzfd,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gw600hs2y2hitetmlyi,Ariel Detergent 1kg,sale,-2,31,29,0,,0,,,paid,,0,,0,,,,0,,cms4xoajy6ply2y2h1a0gnqwp,sim-2026-05-16-9720-493401:stock:cms4x1gw600hs2y2hitetmlyi,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9720-493401:stock:cms4x1gw600hs2y2hitetmlyi,sim-counter-desktop-01,bill,cms4xoajy6ply2y2h1a0gnqwp,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.927Z
cms4xoal56pme2y2hc785lkzv,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4xcvqa3bmb2y2hgrdyit7j,Dove Soap 100g,sale,-2,59,57,0,,0,,,paid,,0,,0,,,,0,,cms4xoajy6ply2y2h1a0gnqwp,sim-2026-05-16-9720-493401:stock:cms4xcvqa3bmb2y2hgrdyit7j,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9720-493401:stock:cms4xcvqa3bmb2y2hgrdyit7j,sim-counter-desktop-01,bill,cms4xoajy6ply2y2h1a0gnqwp,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.927Z
cms4xoakj6pmc2y2hpv03kc1q,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x3x5x0xq92y2hovs5zgpz,Yippee Noodles 70g,sale,-3,149,146,0,,0,,,paid,,0,,0,,,,0,,cms4xoajy6ply2y2h1a0gnqwp,sim-2026-05-16-9720-493401:stock:cms4x3x5x0xq92y2hovs5zgpz,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9720-493401:stock:cms4x3x5x0xq92y2hovs5zgpz,sim-counter-desktop-01,bill,cms4xoajy6ply2y2h1a0gnqwp,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.927Z
cms4xoah86plj2y2hylrnfyvg,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dd3005a2y2hryxfe9bd,Onion,sale,-250,39680,39430,0,,0,,,paid,,0,,0,,,,0,,cms4xoaer6pla2y2hch49xqac,sim-2026-05-16-9719-245984:stock:cms4x1dd3005a2y2hryxfe9bd,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9719-245984:stock:cms4x1dd3005a2y2hryxfe9bd,sim-counter-desktop-01,bill,cms4xoaer6pla2y2hch49xqac,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.745Z
cms4xoag76plh2y2h1tui8yg3,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fwe00ea2y2hrjm6lmls,Aashirvaad Atta 5kg,sale,-2,94,92,0,,0,,,paid,,0,,0,,,,0,,cms4xoaer6pla2y2hch49xqac,sim-2026-05-16-9719-245984:stock:cms4x1fwe00ea2y2hrjm6lmls,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9719-245984:stock:cms4x1fwe00ea2y2hrjm6lmls,sim-counter-desktop-01,bill,cms4xoaer6pla2y2hch49xqac,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.745Z
cms4xoabg6pkx2y2hit0lgf07,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x38hw0nsc2y2h550as3v2,Oreo Biscuit 120g,sale,-1,80,79,0,,0,,,paid,,0,,0,,,,0,,cms4xoaai6pkr2y2hxmoksb7d,sim-2026-05-16-9718-267487:stock:cms4x38hw0nsc2y2h550as3v2,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9718-267487:stock:cms4x38hw0nsc2y2h550as3v2,sim-counter-desktop-01,bill,cms4xoaai6pkr2y2hxmoksb7d,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.591Z
cms4xoa7y6pke2y2hzws394zb,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fd200ca2y2h8h84kfa8,Coca-Cola 750ml,sale,-2,215,213,0,,0,,,paid,,0,,0,,,,0,,cms4xoa6m6pk52y2hh2sfxrjf,sim-2026-05-16-9717-678995:stock:cms4x1fd200ca2y2h8h84kfa8,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-05-16-9717-678995:stock:cms4x1fd200ca2y2h8h84kfa8,sim-manager-mobile,bill,cms4xoa6m6pk52y2hh2sfxrjf,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.466Z
cms4xoa7l6pkc2y2htjevak3q,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-7,492,485,0,,0,,,paid,,0,,0,,,,0,,cms4xoa6m6pk52y2hh2sfxrjf,sim-2026-05-16-9717-678995:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-05-16-9717-678995:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-manager-mobile,bill,cms4xoa6m6pk52y2hh2sfxrjf,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.466Z
cms4xoa406pjs2y2h8q1y8oui,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dq8006j2y2hwlhfsqvq,Lemon,sale,-2,189,187,0,,0,,,paid,,0,,0,,,,0,,cms4xoa1k6pj62y2hc97obgh7,sim-2026-05-16-9716-224654:stock:cms4x1dq8006j2y2hwlhfsqvq,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9716-224654:stock:cms4x1dq8006j2y2hwlhfsqvq,sim-counter-desktop-01,bill,cms4xoa1k6pj62y2hc97obgh7,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.295Z
cms4xoa3v6pjq2y2hswrakb97,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gqt00ha2y2hi0vkhwlc,Gillette Guard Razor,sale,-3,87,84,0,,0,,,paid,,0,,0,,,,0,,cms4xoa1k6pj62y2hc97obgh7,sim-2026-05-16-9716-224654:stock:cms4x1gqt00ha2y2hi0vkhwlc,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9716-224654:stock:cms4x1gqt00ha2y2hi0vkhwlc,sim-counter-desktop-01,bill,cms4xoa1k6pj62y2hc97obgh7,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.295Z
cms4xoa3m6pjo2y2hf2tbltpf,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dzj007j2y2hv0cbtxof,Amul Masti Dahi 400g,sale,-3,64,61,0,,0,,,paid,,0,,0,,,,0,,cms4xoa1k6pj62y2hc97obgh7,sim-2026-05-16-9716-224654:stock:cms4x1dzj007j2y2hv0cbtxof,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9716-224654:stock:cms4x1dzj007j2y2hv0cbtxof,sim-counter-desktop-01,bill,cms4xoa1k6pj62y2hc97obgh7,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.295Z
cms4xoa376pjm2y2ha9jfbvve,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ez200b12y2hmv3r8cqk,Tata Tea Gold 500g,sale,-1,72,71,0,,0,,,paid,,0,,0,,,,0,,cms4xoa1k6pj62y2hc97obgh7,sim-2026-05-16-9716-224654:stock:cms4x1ez200b12y2hmv3r8cqk,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9716-224654:stock:cms4x1ez200b12y2hmv3r8cqk,sim-counter-desktop-01,bill,cms4xoa1k6pj62y2hc97obgh7,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.295Z
cms4xoa2q6pjk2y2hxxeigreg,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1csi003a2y2h0jbc56k9,Urad Dal (loose),sale,-250,19516,19266,0,,0,,,paid,,0,,0,,,,0,,cms4xoa1k6pj62y2hc97obgh7,sim-2026-05-16-9716-224654:stock:cms4x1csi003a2y2h0jbc56k9,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-05-16-9716-224654:stock:cms4x1csi003a2y2h0jbc56k9,sim-counter-desktop-01,bill,cms4xoa1k6pj62y2hc97obgh7,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.295Z
cms4xoa056pit2y2hq62xeoh8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e4m00812y2hywidkuoi,Mother Dairy Paneer 200g,sale,-1,28,27,0,,0,,,paid,,0,,0,,,,0,,cms4xo9zr6pik2y2hzlbjcm2o,sim-2026-05-16-9715-23852:stock:cms4x1e4m00812y2hywidkuoi,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-05-16-9715-23852:stock:cms4x1e4m00812y2hywidkuoi,sim-manager-mobile,bill,cms4xo9zr6pik2y2hzlbjcm2o,,2026-05-16T07:00:00.000Z,2026-07-28T17:32:20.234Z
